pid,day_offset,status,sms_seq
822,60,delivered,2
822,90,delivered,3
823,30,delivered,1
823,60,delivered,2
823,90,delivered,3
824,30,delivered,1
824,60,delivered,2
824,90,delivered,3
825,30,delivered,1
825,60,delivered,2
825,90,delivered,3
829,30,delivered,1
829,60,opted_out,2
829,90,opted_out,3
830,30,delivered,1
830,60,delivered,2
830,90,delivered,3
833,30,delivered,1
833,60,delivered,2
833,90,delivered,3
835,30,delivered,1
835,60,delivered,2
835,90,opted_out,3
837,30,delivered,1
837,60,delivered,2
837,90,delivered,3
838,30,delivered,1
838,60,delivered,2
838,90,delivered,3
839,30,delivered,1
839,60,delivered,2
839,90,delivered,3
844,30,delivered,1
844,60,opted_out,2
844,90,opted_out,3
845,30,opted_out,1
845,60,opted_out,2
845,90,opted_out,3
847,30,delivered,1
847,60,delivered,2
847,90,delivered,3
848,30,delivered,1
848,60,opted_out,2
848,90,opted_out,3
849,30,delivered,1
849,60,delivered,2
849,90,delivered,3
850,30,delivered,1
850,60,delivered,2
850,90,delivered,3
851,30,delivered,1
851,60,delivered,2
851,90,delivered,3
854,30,delivered,1
854,60,delivered,2
854,90,delivered,3
855,30,delivered,1
855,60,delivered,2
855,90,delivered,3
859,30,delivered,1
859,60,delivered,2
859,90,opted_out,3
862,30,delivered,1
862,60,delivered,2
862,90,delivered,3
864,30,opted_out,1
864,60,opted_out,2
864,90,opted_out,3
867,30,delivered,1
867,60,delivered,2
867,90,delivered,3
868,30,delivered,1
868,60,delivered,2
868,90,delivered,3
869,30,opted_out,1
869,60,opted_out,2
869,90,opted_out,3
872,30,delivered,1
872,60,delivered,2
872,90,delivered,3
874,30,delivered,1
874,60,delivered,2
874,90,delivered,3
875,30,delivered,1
875,60,delivered,2
875,90,delivered,3
876,30,delivered,1
876,60,delivered,2
876,90,delivered,3
881,30,delivered,1
881,60,delivered,2
881,90,opted_out,3
882,30,delivered,1
882,60,delivered,2
882,90,delivered,3
884,30,delivered,1
884,60,delivered,2
884,90,opted_out,3
885,30,opted_out,1
885,60,opted_out,2
885,90,opted_out,3
886,30,opted_out,1
886,60,opted_out,2
886,90,opted_out,3
887,30,delivered,1
887,60,delivered,2
887,90,delivered,3
888,30,delivered,1
888,60,delivered,2
888,90,delivered,3
889,30,delivered,1
889,60,opted_out,2
889,90,opted_out,3
891,30,delivered,1
891,60,delivered,2
891,90,delivered,3
893,30,delivered,1
893,60,delivered,2
893,90,delivered,3
895,30,delivered,1
895,60,delivered,2
895,90,delivered,3
896,30,opted_out,1
896,60,opted_out,2
896,90,opted_out,3
897,30,delivered,1
897,60,delivered,2
897,90,delivered,3
898,30,delivered,1
898,60,delivered,2
898,90,delivered,3
900,30,delivered,1
900,60,delivered,2
900,90,delivered,3
901,30,delivered,1
901,60,delivered,2
901,90,delivered,3
904,30,delivered,1
904,60,delivered,2
904,90,delivered,3
905,30,delivered,1
905,60,delivered,2
905,90,delivered,3
907,30,delivered,1
907,60,delivered,2
907,90,delivered,3
909,30,delivered,1
909,60,delivered,2
909,90,delivered,3
918,30,delivered,1
918,60,delivered,2
918,90,delivered,3
927,30,delivered,1
927,60,delivered,2
927,90,delivered,3
928,30,delivered,1
928,60,delivered,2
928,90,delivered,3
929,30,delivered,1
929,60,delivered,2
929,90,delivered,3
930,30,delivered,1
930,60,delivered,2
930,90,delivered,3
933,30,delivered,1
933,60,delivered,2
933,90,delivered,3
937,30,delivered,1
937,60,opted_out,2
937,90,opted_out,3
938,30,opted_out,1
938,60,opted_out,2
938,90,opted_out,3
943,30,opted_out,1
943,60,opted_out,2
943,90,opted_out,3
944,30,delivered,1
944,60,delivered,2
944,90,delivered,3
946,30,delivered,1
946,60,delivered,2
946,90,opted_out,3
951,30,delivered,1
951,60,delivered,2
951,90,opted_out,3
952,30,delivered,1
952,60,delivered,2
952,90,delivered,3
956,30,delivered,1
956,60,delivered,2
956,90,delivered,3
958,30,delivered,1
958,60,delivered,2
958,90,delivered,3
959,30,delivered,1
959,60,opted_out,2
959,90,opted_out,3
961,30,delivered,1
961,60,delivered,2
961,90,delivered,3
962,30,delivered,1
962,60,delivered,2
962,90,delivered,3
963,30,delivered,1
963,60,delivered,2
963,90,delivered,3
965,30,delivered,1
965,60,delivered,2
965,90,delivered,3
966,30,delivered,1
966,60,delivered,2
966,90,delivered,3
967,30,delivered,1
967,60,opted_out,2
967,90,opted_out,3
969,30,delivered,1
969,60,delivered,2
969,90,delivered,3
972,30,delivered,1
972,60,delivered,2
972,90,delivered,3
973,30,delivered,1
973,60,delivered,2
973,90,delivered,3
974,30,delivered,1
974,60,delivered,2
974,90,opted_out,3
975,30,delivered,1
975,60,delivered,2
975,90,delivered,3
976,30,delivered,1
976,60,delivered,2
976,90,delivered,3
978,30,delivered,1
978,60,opted_out,2
978,90,opted_out,3
979,30,delivered,1
979,60,delivered,2
979,90,delivered,3
980,30,delivered,1
980,60,delivered,2
980,90,opted_out,3
981,30,delivered,1
981,60,delivered,2
981,90,opted_out,3
982,30,delivered,1
982,60,delivered,2
982,90,delivered,3
983,30,delivered,1
983,60,delivered,2
983,90,opted_out,3
985,30,delivered,1
985,60,delivered,2
985,90,delivered,3
986,30,delivered,1
986,60,delivered,2
986,90,delivered,3
990,30,delivered,1
990,60,delivered,2
990,90,delivered,3
991,30,delivered,1
991,60,opted_out,2
991,90,opted_out,3
992,30,delivered,1
992,60,delivered,2
992,90,delivered,3
995,30,delivered,1
995,60,opted_out,2
995,90,opted_out,3
996,30,delivered,1
996,60,delivered,2
996,90,delivered,3
997,30,opted_out,1
997,60,opted_out,2
997,90,opted_out,3
998,30,delivered,1
998,60,delivered,2
998,90,delivered,3
999,30,delivered,1
999,60,delivered,2
999,90,delivered,3
1001,30,delivered,1
1001,60,delivered,2
1001,90,delivered,3
1002,30,delivered,1
1002,60,opted_out,2
1002,90,opted_out,3
1004,30,delivered,1
1004,60,delivered,2
1004,90,delivered,3
1006,30,delivered,1
1006,60,delivered,2
1006,90,delivered,3
1008,30,opted_out,1
1008,60,opted_out,2
1008,90,opted_out,3
1009,30,delivered,1
1009,60,delivered,2
1009,90,delivered,3
1010,30,delivered,1
1010,60,delivered,2
1010,90,delivered,3
1012,30,delivered,1
1012,60,delivered,2
1012,90,delivered,3
1013,30,delivered,1
1013,60,delivered,2
1013,90,delivered,3
1014,30,delivered,1
1014,60,delivered,2
1014,90,delivered,3
1015,30,delivered,1
1015,60,opted_out,2
1015,90,opted_out,3
1019,30,delivered,1
1019,60,delivered,2
1019,90,delivered,3
1022,30,delivered,1
1022,60,delivered,2
1022,90,opted_out,3
1023,30,delivered,1
1023,60,opted_out,2
1023,90,opted_out,3
1026,30,opted_out,1
1026,60,opted_out,2
1026,90,opted_out,3
1031,30,delivered,1
1031,60,delivered,2
1031,90,delivered,3
1032,30,delivered,1
1032,60,delivered,2
1032,90,opted_out,3
1035,30,delivered,1
1035,60,delivered,2
1035,90,delivered,3
1038,30,delivered,1
1038,60,delivered,2
1038,90,delivered,3
1039,30,delivered,1
1039,60,delivered,2
1039,90,delivered,3
1040,30,delivered,1
1040,60,delivered,2
1040,90,delivered,3
1041,30,opted_out,1
1041,60,opted_out,2
1041,90,opted_out,3
1043,30,delivered,1
1043,60,delivered,2
1043,90,delivered,3
1045,30,opted_out,1
1045,60,opted_out,2
1045,90,opted_out,3
1047,30,delivered,1
1047,60,delivered,2
1047,90,delivered,3
1049,30,delivered,1
1049,60,delivered,2
1049,90,delivered,3
1051,30,delivered,1
1051,60,delivered,2
1051,90,delivered,3
1052,30,delivered,1
1052,60,delivered,2
1052,90,delivered,3
1053,30,delivered,1
1053,60,delivered,2
1053,90,delivered,3
1054,30,delivered,1
1054,60,delivered,2
1054,90,delivered,3
1056,30,delivered,1
1056,60,delivered,2
1056,90,delivered,3
1058,30,delivered,1
1058,60,delivered,2
1058,90,delivered,3
1059,30,delivered,1
1059,60,opted_out,2
1059,90,opted_out,3
1061,30,delivered,1
1061,60,delivered,2
1061,90,delivered,3
1063,30,delivered,1
1063,60,delivered,2
1063,90,opted_out,3
1066,30,delivered,1
1066,60,delivered,2
1066,90,delivered,3
1068,30,delivered,1
1068,60,delivered,2
1068,90,delivered,3
1070,30,delivered,1
1070,60,delivered,2
1070,90,delivered,3
1071,30,delivered,1
1071,60,delivered,2
1071,90,delivered,3
1072,30,opted_out,1
1072,60,opted_out,2
1072,90,opted_out,3
1079,30,opted_out,1
1079,60,opted_out,2
1079,90,opted_out,3
1080,30,opted_out,1
1080,60,opted_out,2
1080,90,opted_out,3
1082,30,opted_out,1
1082,60,opted_out,2
1082,90,opted_out,3
1084,30,delivered,1
1084,60,opted_out,2
1084,90,opted_out,3
1085,30,opted_out,1
1085,60,opted_out,2
1085,90,opted_out,3
1087,30,delivered,1
1087,60,delivered,2
1087,90,delivered,3
1092,30,delivered,1
1092,60,delivered,2
1092,90,delivered,3
1093,30,opted_out,1
1093,60,opted_out,2
1093,90,opted_out,3
1095,30,delivered,1
1095,60,delivered,2
1095,90,delivered,3
1096,30,opted_out,1
1096,60,opted_out,2
1096,90,opted_out,3
1097,30,delivered,1
1097,60,delivered,2
1097,90,delivered,3
1100,30,delivered,1
1100,60,delivered,2
1100,90,delivered,3
1101,30,opted_out,1
1101,60,opted_out,2
1101,90,opted_out,3
1103,30,delivered,1
1103,60,delivered,2
1103,90,delivered,3
1104,30,delivered,1
1104,60,delivered,2
1104,90,delivered,3
1105,30,delivered,1
1105,60,delivered,2
1105,90,delivered,3
1107,30,delivered,1
1107,60,opted_out,2
1107,90,opted_out,3
1108,30,delivered,1
1108,60,delivered,2
1108,90,delivered,3
1109,30,delivered,1
1109,60,delivered,2
1109,90,delivered,3
1110,30,opted_out,1
1110,60,opted_out,2
1110,90,opted_out,3
1114,30,delivered,1
1114,60,delivered,2
1114,90,delivered,3
1115,30,delivered,1
1115,60,delivered,2
1115,90,delivered,3
1117,30,delivered,1
1117,60,delivered,2
1117,90,delivered,3
1119,30,delivered,1
1119,60,delivered,2
1119,90,delivered,3
1121,30,opted_out,1
1121,60,opted_out,2
1121,90,opted_out,3
1122,30,delivered,1
1122,60,opted_out,2
1122,90,opted_out,3
1123,30,delivered,1
1123,60,delivered,2
1123,90,delivered,3
1124,30,delivered,1
1124,60,opted_out,2
1124,90,opted_out,3
1125,30,delivered,1
1125,60,delivered,2
1125,90,delivered,3
1126,30,opted_out,1
1126,60,opted_out,2
1126,90,opted_out,3
1128,30,delivered,1
1128,60,delivered,2
1128,90,delivered,3
1129,30,delivered,1
1129,60,delivered,2
1129,90,delivered,3
1130,30,delivered,1
1130,60,opted_out,2
1130,90,opted_out,3
1131,30,opted_out,1
1131,60,opted_out,2
1131,90,opted_out,3
1133,30,delivered,1
1133,60,opted_out,2
1133,90,opted_out,3
1136,30,delivered,1
1136,60,opted_out,2
1136,90,opted_out,3
1137,30,delivered,1
1137,60,opted_out,2
1137,90,opted_out,3
1138,30,delivered,1
1138,60,delivered,2
1138,90,delivered,3
1139,30,delivered,1
1139,60,delivered,2
1139,90,delivered,3
1140,30,opted_out,1
1140,60,opted_out,2
1140,90,opted_out,3
1143,30,delivered,1
1143,60,delivered,2
1143,90,delivered,3
1146,30,opted_out,1
1146,60,opted_out,2
1146,90,opted_out,3
1147,30,opted_out,1
1147,60,opted_out,2
1147,90,opted_out,3
1148,30,delivered,1
1148,60,delivered,2
1148,90,delivered,3
1149,30,opted_out,1
1149,60,opted_out,2
1149,90,opted_out,3
1150,30,delivered,1
1150,60,delivered,2
1150,90,delivered,3
1151,30,opted_out,1
1151,60,opted_out,2
1151,90,opted_out,3
1153,30,delivered,1
1153,60,delivered,2
1153,90,delivered,3
1155,30,delivered,1
1155,60,delivered,2
1155,90,delivered,3
1156,30,delivered,1
1156,60,opted_out,2
1156,90,opted_out,3
1157,30,opted_out,1
1157,60,opted_out,2
1157,90,opted_out,3
1158,30,opted_out,1
1158,60,opted_out,2
1158,90,opted_out,3
1159,30,opted_out,1
1159,60,opted_out,2
1159,90,opted_out,3
1160,30,opted_out,1
1160,60,opted_out,2
1160,90,opted_out,3
1162,30,delivered,1
1162,60,delivered,2
1162,90,delivered,3
1163,30,delivered,1
1163,60,opted_out,2
1163,90,opted_out,3
1164,30,delivered,1
1164,60,delivered,2
1164,90,delivered,3
1165,30,opted_out,1
1165,60,opted_out,2
1165,90,opted_out,3
1166,30,delivered,1
1166,60,delivered,2
1166,90,delivered,3
1167,30,delivered,1
1167,60,opted_out,2
1167,90,opted_out,3
1168,30,delivered,1
1168,60,delivered,2
1168,90,delivered,3
1169,30,opted_out,1
1169,60,opted_out,2
1169,90,opted_out,3
1172,30,delivered,1
1172,60,delivered,2
1172,90,delivered,3
1173,30,delivered,1
1173,60,delivered,2
1173,90,delivered,3
1175,30,delivered,1
1175,60,opted_out,2
1175,90,opted_out,3
1176,30,opted_out,1
1176,60,opted_out,2
1176,90,opted_out,3
1178,30,delivered,1
1178,60,delivered,2
1178,90,delivered,3
1179,30,opted_out,1
1179,60,opted_out,2
1179,90,opted_out,3
1180,30,delivered,1
1180,60,delivered,2
1180,90,opted_out,3
1181,30,delivered,1
1181,60,delivered,2
1181,90,opted_out,3
1182,30,delivered,1
1182,60,opted_out,2
1182,90,opted_out,3
1183,30,delivered,1
1183,60,delivered,2
1183,90,delivered,3
1185,30,delivered,1
1185,60,delivered,2
1185,90,delivered,3
1186,30,delivered,1
1186,60,delivered,2
1186,90,delivered,3
1187,30,delivered,1
1187,60,delivered,2
1187,90,delivered,3
1189,30,opted_out,1
1189,60,opted_out,2
1189,90,opted_out,3
1190,30,delivered,1
1190,60,delivered,2
1190,90,delivered,3
1192,30,delivered,1
1192,60,delivered,2
1192,90,opted_out,3
1193,30,opted_out,1
1193,60,opted_out,2
1193,90,opted_out,3
1194,30,delivered,1
1194,60,delivered,2
1194,90,delivered,3
1197,30,delivered,1
1197,60,delivered,2
1197,90,delivered,3
1200,30,delivered,1
1200,60,delivered,2
1200,90,delivered,3
1201,30,delivered,1
1201,60,delivered,2
1201,90,delivered,3
1202,30,delivered,1
1202,60,delivered,2
1202,90,delivered,3
1203,30,delivered,1
1203,60,delivered,2
1203,90,delivered,3
1205,30,delivered,1
1205,60,delivered,2
1205,90,delivered,3
1206,30,delivered,1
1206,60,delivered,2
1206,90,delivered,3
1207,30,delivered,1
1207,60,delivered,2
1207,90,delivered,3
1208,30,opted_out,1
1208,60,opted_out,2
1208,90,opted_out,3
1210,30,delivered,1
1210,60,delivered,2
1210,90,delivered,3
1211,30,delivered,1
1211,60,delivered,2
1211,90,delivered,3
1214,30,delivered,1
1214,60,delivered,2
1214,90,opted_out,3
1215,30,delivered,1
1215,60,delivered,2
1215,90,delivered,3
1217,30,delivered,1
1217,60,delivered,2
1217,90,delivered,3
1223,30,delivered,1
1223,60,delivered,2
1223,90,delivered,3
1226,30,delivered,1
1226,60,delivered,2
1226,90,delivered,3
1230,30,delivered,1
1230,60,delivered,2
1230,90,delivered,3
1231,30,delivered,1
1231,60,delivered,2
1231,90,delivered,3
1234,30,delivered,1
1234,60,delivered,2
1234,90,delivered,3
1235,30,delivered,1
1235,60,delivered,2
1235,90,delivered,3
1237,30,delivered,1
1237,60,delivered,2
1237,90,opted_out,3
1240,30,delivered,1
1240,60,delivered,2
1240,90,delivered,3
1242,30,delivered,1
1242,60,delivered,2
1242,90,delivered,3
1243,30,delivered,1
1243,60,delivered,2
1243,90,delivered,3
1244,30,opted_out,1
1244,60,opted_out,2
1244,90,opted_out,3
1247,30,delivered,1
1247,60,opted_out,2
1247,90,opted_out,3
1249,30,opted_out,1
1249,60,opted_out,2
1249,90,opted_out,3
1252,30,delivered,1
1252,60,delivered,2
1252,90,delivered,3
1253,30,opted_out,1
1253,60,opted_out,2
1253,90,opted_out,3
1254,30,delivered,1
1254,60,delivered,2
1254,90,opted_out,3
1255,30,delivered,1
1255,60,delivered,2
1255,90,opted_out,3
1258,30,delivered,1
1258,60,delivered,2
1258,90,delivered,3
1259,30,delivered,1
1259,60,delivered,2
1259,90,delivered,3
1260,30,delivered,1
1260,60,delivered,2
1260,90,delivered,3
1263,30,opted_out,1
1263,60,opted_out,2
1263,90,opted_out,3
1264,30,delivered,1
1264,60,delivered,2
1264,90,delivered,3
1265,30,delivered,1
1265,60,delivered,2
1265,90,delivered,3
1266,30,delivered,1
1266,60,delivered,2
1266,90,delivered,3
1267,30,delivered,1
1267,60,delivered,2
1267,90,delivered,3
1268,30,delivered,1
1268,60,delivered,2
1268,90,delivered,3
1270,30,delivered,1
1270,60,delivered,2
1270,90,delivered,3
1273,30,delivered,1
1273,60,opted_out,2
1273,90,opted_out,3
1274,30,opted_out,1
1274,60,opted_out,2
1274,90,opted_out,3
1275,30,delivered,1
1275,60,delivered,2
1275,90,delivered,3
1277,30,opted_out,1
1277,60,opted_out,2
1277,90,opted_out,3
1280,30,delivered,1
1280,60,delivered,2
1280,90,delivered,3
1281,30,opted_out,1
1281,60,opted_out,2
1281,90,opted_out,3
1282,30,opted_out,1
1282,60,opted_out,2
1282,90,opted_out,3
1283,30,delivered,1
1283,60,delivered,2
1283,90,delivered,3
1284,30,delivered,1
1284,60,delivered,2
1284,90,delivered,3
1286,30,opted_out,1
1286,60,opted_out,2
1286,90,opted_out,3
1287,30,opted_out,1
1287,60,opted_out,2
1287,90,opted_out,3
1290,30,delivered,1
1290,60,delivered,2
1290,90,delivered,3
1291,30,delivered,1
1291,60,opted_out,2
1291,90,opted_out,3
1293,30,opted_out,1
1293,60,opted_out,2
1293,90,opted_out,3
1294,30,delivered,1
1294,60,delivered,2
1294,90,opted_out,3
1297,30,opted_out,1
1297,60,opted_out,2
1297,90,opted_out,3
1298,30,delivered,1
1298,60,delivered,2
1298,90,delivered,3
1300,30,delivered,1
1300,60,delivered,2
1300,90,delivered,3
1302,30,delivered,1
1302,60,opted_out,2
1302,90,opted_out,3
1305,30,delivered,1
1305,60,delivered,2
1305,90,delivered,3
1307,30,delivered,1
1307,60,delivered,2
1307,90,opted_out,3
1311,30,delivered,1
1311,60,delivered,2
1311,90,delivered,3
1314,30,delivered,1
1314,60,delivered,2
1314,90,delivered,3
1316,30,delivered,1
1316,60,delivered,2
1316,90,delivered,3
1319,30,delivered,1
1319,60,delivered,2
1319,90,delivered,3
1320,30,opted_out,1
1320,60,opted_out,2
1320,90,opted_out,3
1322,30,opted_out,1
1322,60,opted_out,2
1322,90,opted_out,3
1323,30,opted_out,1
1323,60,opted_out,2
1323,90,opted_out,3
1324,30,delivered,1
1324,60,delivered,2
1324,90,delivered,3
1325,30,delivered,1
1325,60,delivered,2
1325,90,delivered,3
1326,30,delivered,1
1326,60,delivered,2
1326,90,delivered,3
1327,30,delivered,1
1327,60,delivered,2
1327,90,delivered,3
1331,30,delivered,1
1331,60,delivered,2
1331,90,delivered,3
1333,30,delivered,1
1333,60,delivered,2
1333,90,delivered,3
1336,30,delivered,1
1336,60,delivered,2
1336,90,opted_out,3
1339,30,opted_out,1
1339,60,opted_out,2
1339,90,opted_out,3
1342,30,opted_out,1
1342,60,opted_out,2
1342,90,opted_out,3
1343,30,delivered,1
1343,60,delivered,2
1343,90,opted_out,3
1346,30,delivered,1
1346,60,delivered,2
1346,90,delivered,3
1347,30,delivered,1
1347,60,delivered,2
1347,90,delivered,3
1348,30,delivered,1
1348,60,delivered,2
1348,90,delivered,3
1349,30,delivered,1
1349,60,delivered,2
1349,90,delivered,3
1350,30,delivered,1
1350,60,delivered,2
1350,90,delivered,3
1351,30,delivered,1
1351,60,opted_out,2
1351,90,opted_out,3
1353,30,opted_out,1
1353,60,opted_out,2
1353,90,opted_out,3
1359,30,delivered,1
1359,60,delivered,2
1359,90,opted_out,3
1360,30,delivered,1
1360,60,delivered,2
1360,90,delivered,3
1361,30,delivered,1
1361,60,delivered,2
1361,90,delivered,3
1362,30,delivered,1
1362,60,delivered,2
1362,90,delivered,3
1363,30,delivered,1
1363,60,delivered,2
1363,90,delivered,3
1364,30,delivered,1
1364,60,delivered,2
1364,90,delivered,3
1365,30,delivered,1
1365,60,delivered,2
1365,90,delivered,3
1366,30,delivered,1
1366,60,delivered,2
1366,90,delivered,3
1369,30,delivered,1
1369,60,delivered,2
1369,90,opted_out,3
1370,30,delivered,1
1370,60,delivered,2
1370,90,delivered,3
1371,30,delivered,1
1371,60,delivered,2
1371,90,delivered,3
1372,30,delivered,1
1372,60,delivered,2
1372,90,delivered,3
1374,30,opted_out,1
1374,60,opted_out,2
1374,90,opted_out,3
1375,30,delivered,1
1375,60,delivered,2
1375,90,delivered,3
1377,30,opted_out,1
1377,60,opted_out,2
1377,90,opted_out,3
1379,30,delivered,1
1379,60,opted_out,2
1379,90,opted_out,3
1380,30,opted_out,1
1380,60,opted_out,2
1380,90,opted_out,3
1381,30,opted_out,1
1381,60,opted_out,2
1381,90,opted_out,3
1383,30,delivered,1
1383,60,delivered,2
1383,90,opted_out,3
1384,30,delivered,1
1384,60,delivered,2
1384,90,delivered,3
1387,30,delivered,1
1387,60,delivered,2
1387,90,delivered,3
1391,30,delivered,1
1391,60,delivered,2
1391,90,delivered,3
1393,30,opted_out,1
1393,60,opted_out,2
1393,90,opted_out,3
1394,30,delivered,1
1394,60,delivered,2
1394,90,delivered,3
1395,30,delivered,1
1395,60,delivered,2
1395,90,delivered,3
1396,30,delivered,1
1396,60,opted_out,2
1396,90,opted_out,3
1399,30,delivered,1
1399,60,delivered,2
1399,90,opted_out,3
1400,30,delivered,1
