pid,prf_class,prf_device,prf_first_login,prf_pn_status,prf_stop_comms
845,high_engager,ios,12,enabled,False
846,high_engager,android,0,enabled,False
847,passive,ios,2,enabled,False
848,moderate,ios,3,disabled,False
849,passive,ios,3,disabled,False
850,high_engager,ios,5,disabled,False
851,passive,ios,2,enabled,False
852,moderate,ios,7,enabled,False
853,passive,android,8,enabled,False
854,passive,ios,9,enabled,False
855,high_engager,ios,1,enabled,False
856,high_engager,ios,13,enabled,False
857,passive,ios,1,disabled,False
858,high_engager,android,7,unknown,False
859,high_engager,ios,9,enabled,False
860,passive,ios,7,enabled,False
861,high_engager,ios,12,enabled,False
862,passive,ios,13,disabled,False
863,moderate,android,5,enabled,False
864,moderate,android,5,enabled,False
865,high_engager,ios,10,enabled,False
866,moderate,android,13,disabled,False
867,moderate,ios,13,disabled,False
868,passive,android,4,enabled,False
869,moderate,android,0,enabled,False
870,passive,ios,10,disabled,False
871,high_engager,ios,11,disabled,False
872,moderate,ios,9,enabled,False
873,high_engager,ios,12,enabled,False
874,moderate,ios,11,enabled,False
875,high_engager,ios,8,enabled,False
876,moderate,ios,2,disabled,False
877,passive,ios,3,disabled,False
878,passive,ios,7,enabled,False
879,moderate,android,7,enabled,False
880,moderate,android,0,enabled,False
881,moderate,ios,11,enabled,False
882,moderate,ios,12,disabled,True
883,moderate,ios,12,disabled,False
884,passive,ios,3,enabled,False
885,passive,ios,9,enabled,False
886,high_engager,android,12,disabled,False
887,passive,ios,6,enabled,False
888,moderate,ios,7,enabled,False
889,moderate,ios,10,enabled,False
890,high_engager,android,9,disabled,False
891,passive,ios,3,enabled,False
892,passive,ios,3,enabled,False
893,passive,ios,0,enabled,False
894,moderate,ios,7,disabled,True
895,moderate,android,4,disabled,False
896,moderate,android,10,enabled,False
897,passive,ios,9,enabled,False
898,passive,android,9,disabled,False
899,passive,android,11,enabled,False
900,moderate,ios,9,enabled,False
901,moderate,ios,13,enabled,False
902,moderate,android,9,enabled,False
903,passive,android,3,enabled,True
904,moderate,android,0,enabled,False
905,high_engager,ios,13,enabled,True
906,passive,ios,0,disabled,False
907,moderate,ios,13,enabled,False
908,moderate,android,12,disabled,False
909,passive,android,6,enabled,False
910,passive,ios,8,enabled,False
911,passive,ios,1,enabled,False
912,moderate,ios,10,disabled,False
913,high_engager,android,1,enabled,False
914,passive,ios,10,enabled,False
915,high_engager,android,10,enabled,False
916,high_engager,android,11,enabled,False
917,passive,ios,7,enabled,False
918,moderate,android,11,enabled,False
919,high_engager,ios,5,unknown,False
920,moderate,ios,2,enabled,False
921,moderate,android,6,enabled,False
922,moderate,android,8,enabled,False
923,moderate,ios,4,enabled,False
924,passive,ios,6,enabled,False
925,high_engager,ios,12,enabled,False
926,high_engager,android,10,enabled,False
927,passive,android,7,enabled,False
928,high_engager,android,12,disabled,False
929,passive,android,13,disabled,False
930,moderate,ios,12,disabled,False
931,moderate,ios,0,enabled,False
932,high_engager,android,2,enabled,False
933,moderate,android,11,disabled,False
934,moderate,ios,9,enabled,False
935,passive,ios,3,enabled,True
936,moderate,android,2,enabled,False
937,passive,ios,12,enabled,False
938,high_engager,android,8,enabled,False
939,high_engager,ios,2,disabled,False
940,passive,android,3,enabled,False
941,passive,ios,2,enabled,False
942,high_engager,ios,0,disabled,False
943,high_engager,ios,3,enabled,False
944,passive,android,0,disabled,False
945,high_engager,android,6,enabled,False
946,moderate,ios,6,enabled,False
947,passive,ios,2,disabled,False
948,moderate,android,4,disabled,False
949,passive,ios,9,enabled,False
950,high_engager,ios,12,disabled,False
951,moderate,ios,6,enabled,False
952,high_engager,android,3,enabled,False
953,moderate,ios,4,enabled,False
954,passive,ios,12,unknown,False
955,passive,ios,2,enabled,False
956,high_engager,ios,9,enabled,False
957,moderate,ios,11,disabled,False
958,moderate,ios,6,enabled,False
959,high_engager,ios,10,enabled,False
960,high_engager,ios,3,enabled,True
961,passive,android,0,enabled,False
962,passive,android,0,enabled,False
963,high_engager,ios,13,enabled,False
964,passive,ios,5,enabled,False
965,passive,ios,3,enabled,False
966,moderate,android,5,enabled,False
967,moderate,ios,5,enabled,False
968,moderate,ios,3,enabled,True
969,high_engager,android,12,enabled,False
970,high_engager,ios,10,enabled,False
971,moderate,ios,2,disabled,False
972,high_engager,android,9,enabled,False
973,passive,ios,7,disabled,False
974,passive,ios,4,enabled,False
975,moderate,ios,2,unknown,False
976,moderate,android,13,enabled,False
977,moderate,android,3,enabled,False
978,passive,ios,11,enabled,True
979,moderate,android,1,enabled,False
980,moderate,ios,7,disabled,False
981,passive,ios,12,enabled,False
982,moderate,android,11,enabled,False
983,passive,ios,8,disabled,False
984,moderate,ios,11,enabled,True
985,moderate,ios,7,enabled,False
986,high_engager,android,6,enabled,False
987,moderate,ios,6,enabled,True
988,moderate,ios,13,disabled,False
989,high_engager,ios,0,enabled,False
990,passive,android,9,disabled,False
991,moderate,ios,2,enabled,False
992,passive,android,0,enabled,False
993,high_engager,ios,13,enabled,False
994,moderate,ios,6,disabled,False
995,moderate,ios,13,enabled,False
996,passive,android,10,enabled,False
997,moderate,android,8,disabled,False
998,moderate,android,6,disabled,True
999,passive,android,11,enabled,False
1000,passive,android,12,enabled,False
1001,moderate,android,12,unknown,False
1002,passive,ios,11,disabled,False
1003,high_engager,ios,1,enabled,False
1004,moderate,ios,7,enabled,False
1005,passive,ios,5,enabled,False
1006,passive,android,4,enabled,False
1007,moderate,ios,12,enabled,False
1008,high_engager,android,2,enabled,False
1009,high_engager,ios,12,enabled,False
1010,passive,ios,13,enabled,False
1011,moderate,android,8,enabled,False
1012,moderate,android,4,disabled,False
1013,moderate,ios,5,disabled,False
1014,high_engager,android,3,enabled,False
1015,moderate,ios,8,enabled,False
1016,moderate,ios,6,disabled,True
1017,high_engager,android,6,enabled,False
1018,passive,android,6,unknown,False
1019,moderate,ios,11,disabled,False
1020,high_engager,ios,13,enabled,False
1021,passive,android,7,enabled,False
1022,passive,ios,1,enabled,False
1023,moderate,ios,13,enabled,True
1024,passive,ios,12,enabled,False
1025,moderate,android,5,enabled,False
1026,moderate,ios,1,enabled,False
1027,passive,ios,7,enabled,False
1028,moderate,android,6,enabled,True
1029,passive,android,12,disabled,False
1030,passive,ios,12,enabled,False
1031,moderate,ios,6,disabled,False
1032,moderate,android,11,enabled,False
1033,high_engager,ios,11,disabled,False
1034,passive,android,13,disabled,True
1035,passive,ios,8,enabled,False
1036,passive,android,8,enabled,False
1037,high_engager,ios,1,disabled,False
1038,moderate,ios,10,enabled,False
1039,passive,android,8,enabled,False
1040,passive,android,13,enabled,False
1041,moderate,ios,7,enabled,False
1042,high_engager,ios,5,enabled,False
1043,passive,ios,1,enabled,False
1044,moderate,android,5,disabled,False
1045,passive,ios,2,enabled,False
1046,high_engager,android,8,disabled,True
1047,moderate,android,10,enabled,False
1048,passive,android,11,disabled,False
1049,moderate,ios,5,disabled,False
1050,moderate,android,3,enabled,False
1051,moderate,android,13,disabled,False
1052,high_engager,android,10,enabled,False
1053,high_engager,ios,8,disabled,False
1054,moderate,ios,11,disabled,False
1055,moderate,android,9,enabled,False
1056,passive,android,8,enabled,False
1057,passive,ios,13,disabled,True
1058,high_engager,android,2,unknown,False
1059,moderate,android,8,enabled,True
1060,high_engager,ios,11,enabled,False
1061,moderate,ios,7,enabled,True
1062,passive,android,12,enabled,True
1063,moderate,android,8,enabled,False
1064,passive,android,4,disabled,True
1065,high_engager,ios,8,enabled,False
1066,moderate,android,2,disabled,False
1067,passive,android,13,disabled,False
1068,high_engager,android,12,enabled,False
1069,passive,ios,6,enabled,False
1070,passive,android,0,disabled,False
1071,moderate,ios,4,unknown,False
1072,moderate,android,12,disabled,False
1073,high_engager,android,10,enabled,False
1074,passive,android,5,enabled,False
1075,moderate,ios,9,disabled,False
1076,high_engager,ios,9,enabled,False
1077,moderate,android,11,enabled,False
1078,passive,ios,4,enabled,False
1079,passive,ios,11,enabled,False
1080,passive,ios,4,disabled,False
1081,high_engager,android,9,enabled,False
1082,moderate,ios,1,enabled,False
1083,moderate,android,6,disabled,False
1084,high_engager,ios,8,disabled,False
1085,passive,android,8,enabled,False
1086,passive,ios,10,disabled,False
1087,moderate,ios,13,enabled,False
1088,passive,android,1,disabled,False
1089,passive,android,12,enabled,False
1090,passive,ios,11,enabled,False
1091,moderate,ios,1,enabled,False
1092,passive,ios,3,enabled,False
1093,passive,ios,0,disabled,False
1094,passive,ios,4,disabled,True
1095,passive,ios,1,enabled,False
1096,moderate,android,1,enabled,False
1097,passive,android,12,enabled,False
1098,moderate,ios,11,enabled,False
1099,high_engager,android,9,enabled,False
1100,moderate,ios,2,disabled,False
1101,high_engager,android,3,enabled,False
1102,high_engager,ios,3,unknown,False
1103,moderate,ios,13,enabled,False
1104,moderate,android,1,enabled,False
1105,high_engager,ios,0,enabled,False
1106,moderate,ios,13,unknown,False
1107,moderate,ios,10,disabled,False
1108,moderate,android,9,enabled,False
1109,moderate,android,4,disabled,True
1110,passive,android,9,enabled,False
1111,moderate,ios,4,enabled,False
1112,passive,ios,13,enabled,False
1113,high_engager,ios,6,disabled,False
1114,high_engager,ios,6,enabled,False
1115,moderate,ios,6,enabled,False
1116,passive,ios,7,enabled,False
1117,passive,android,11,enabled,False
1118,passive,android,2,disabled,False
1119,high_engager,ios,7,enabled,False
1120,high_engager,android,6,enabled,False
1121,passive,android,4,disabled,False
1122,passive,ios,9,unknown,True
1123,moderate,ios,11,enabled,False
1124,passive,android,2,disabled,False
1125,passive,android,12,enabled,False
1126,high_engager,ios,0,enabled,False
1127,high_engager,ios,4,enabled,False
1128,passive,ios,3,unknown,True
1129,passive,android,7,enabled,False
1130,high_engager,android,1,unknown,False
1131,passive,ios,2,disabled,False
1132,moderate,android,11,disabled,False
1133,moderate,android,4,enabled,False
1134,passive,android,12,enabled,False
1135,high_engager,android,2,disabled,False
1136,moderate,android,3,disabled,True
1137,moderate,android,3,enabled,False
1138,moderate,ios,3,enabled,False
1139,high_engager,ios,6,enabled,False
1140,moderate,ios,9,disabled,False
1141,high_engager,android,4,disabled,False
1142,moderate,ios,10,disabled,False
1143,passive,android,1,enabled,False
1144,passive,android,9,enabled,False
1145,moderate,ios,0,disabled,False
1146,moderate,ios,8,enabled,False
1147,moderate,ios,3,enabled,False
1148,passive,ios,4,enabled,False
1149,passive,android,12,enabled,True
1150,passive,ios,9,disabled,False
1151,moderate,ios,13,disabled,False
1152,high_engager,android,9,enabled,False
1153,high_engager,ios,1,disabled,False
1154,high_engager,ios,2,unknown,False
1155,moderate,android,6,enabled,False
1156,high_engager,ios,0,disabled,False
1157,passive,android,3,enabled,False
1158,high_engager,ios,9,enabled,True
1159,passive,ios,0,enabled,False
1160,moderate,ios,4,enabled,False
1161,passive,ios,6,enabled,False
1162,high_engager,ios,0,enabled,False
1163,high_engager,ios,5,disabled,False
1164,passive,android,0,enabled,False
1165,moderate,ios,7,enabled,False
1166,high_engager,android,1,enabled,False
1167,passive,ios,1,enabled,False
1168,passive,android,1,enabled,False
1169,moderate,ios,7,disabled,False
1170,passive,ios,9,enabled,False
1171,moderate,ios,2,enabled,False
1172,high_engager,ios,13,enabled,False
1173,passive,ios,2,enabled,False
1174,passive,ios,1,disabled,False
1175,moderate,android,7,enabled,False
1176,moderate,ios,9,disabled,False
1177,passive,android,5,disabled,False
1178,high_engager,ios,7,disabled,False
1179,passive,ios,13,enabled,False
1180,passive,android,9,enabled,False
1181,moderate,android,9,disabled,False
1182,moderate,android,2,enabled,False
1183,passive,ios,6,enabled,False
1184,passive,android,1,disabled,True
1185,passive,ios,7,enabled,False
1186,passive,android,11,enabled,False
1187,passive,ios,8,enabled,False
1188,moderate,ios,11,unknown,False
1189,moderate,android,1,disabled,False
1190,passive,android,13,disabled,False
1191,passive,ios,12,enabled,False
1192,passive,ios,2,disabled,False
1193,moderate,ios,10,disabled,False
1194,moderate,android,7,enabled,True
1195,high_engager,ios,2,enabled,True
1196,passive,android,5,enabled,False
1197,moderate,ios,3,enabled,False
1198,passive,android,11,enabled,False
1199,moderate,android,0,disabled,False
1200,moderate,ios,7,enabled,False
1201,moderate,android,10,enabled,False
1202,passive,android,2,disabled,False
1203,moderate,ios,10,enabled,False
1204,moderate,android,4,disabled,False
1205,moderate,android,5,enabled,False
1206,passive,ios,8,enabled,True
1207,passive,ios,11,disabled,False
1208,high_engager,android,7,enabled,False
1209,high_engager,ios,10,enabled,False
1210,moderate,android,10,enabled,False
1211,passive,ios,10,disabled,False
1212,moderate,android,13,enabled,False
1213,high_engager,ios,12,enabled,False
1214,moderate,android,5,enabled,False
1215,high_engager,android,2,unknown,False
1216,moderate,ios,6,enabled,False
1217,passive,android,13,enabled,False
1218,moderate,android,7,disabled,False
1219,high_engager,android,7,enabled,False
1220,moderate,ios,9,enabled,False
1221,high_engager,android,2,disabled,False
1222,passive,android,3,enabled,False
1223,moderate,ios,10,disabled,False
1224,moderate,android,8,enabled,False
1225,moderate,ios,13,disabled,False
1226,high_engager,ios,3,enabled,True
1227,moderate,ios,8,enabled,True
1228,moderate,android,5,disabled,True
1229,moderate,android,7,enabled,False
1230,moderate,android,7,enabled,False
1231,high_engager,ios,7,enabled,False
1232,passive,android,6,enabled,False
1233,moderate,android,10,disabled,False
1234,passive,ios,7,disabled,False
1235,moderate,ios,4,enabled,False
1236,moderate,ios,4,enabled,False
1237,moderate,ios,7,enabled,False
1238,passive,ios,13,enabled,False
1239,moderate,ios,2,enabled,False
1240,passive,ios,8,enabled,False
1241,moderate,android,1,disabled,False
1242,passive,ios,2,enabled,False
1243,moderate,android,9,unknown,False
1244,passive,ios,10,enabled,False
1245,passive,ios,8,disabled,False
1246,moderate,android,5,enabled,False
1247,high_engager,android,0,enabled,False
1248,high_engager,ios,4,enabled,False
1249,moderate,ios,4,enabled,False
1250,moderate,ios,11,enabled,False
1251,passive,android,3,disabled,False
1252,moderate,android,7,enabled,False
1253,high_engager,android,5,disabled,False
1254,moderate,android,0,enabled,False
