pid,app_active,survey,followup,registration,sms,quiz,reengagement
872,True,False,False,False,True,False,True
873,True,True,False,True,False,False,False
874,True,False,False,False,True,False,True
875,True,True,False,True,True,False,False
876,True,False,True,False,True,False,False
877,True,False,False,True,False,False,False
878,True,False,True,False,False,False,True
879,True,False,False,False,False,False,False
880,True,False,False,True,False,False,False
881,True,False,False,False,True,False,False
882,True,False,True,False,True,False,False
883,True,False,False,False,False,True,False
884,True,True,False,True,True,False,False
885,True,False,False,False,True,False,True
886,True,False,False,True,True,False,False
887,True,True,False,True,True,False,False
888,True,False,False,False,True,False,False
889,True,False,True,False,True,False,False
890,True,True,False,True,False,False,False
891,True,False,False,True,True,False,False
892,False,False,False,False,False,False,False
893,True,False,False,False,True,False,False
894,True,False,False,False,False,False,True
895,True,False,True,False,True,False,True
896,True,False,False,False,True,True,True
897,True,False,False,True,True,False,False
898,True,False,False,False,True,False,False
899,True,False,False,False,False,False,False
900,True,False,False,False,True,True,False
901,True,False,True,False,True,False,False
902,True,False,True,True,False,True,True
903,True,False,False,True,False,False,True
904,True,False,False,False,True,False,True
905,True,False,False,True,True,False,False
906,True,False,False,False,False,False,False
907,True,False,False,False,True,False,False
908,True,False,False,False,False,False,False
909,True,False,False,False,True,False,False
910,True,False,False,True,False,False,True
911,True,False,False,False,False,False,False
912,True,False,False,False,False,False,False
913,True,False,False,False,False,False,False
914,False,False,False,False,False,True,False
915,False,False,False,False,False,False,False
916,False,False,False,False,False,False,False
917,True,False,False,False,False,False,False
918,True,False,True,True,True,False,False
919,True,False,True,False,False,False,False
920,True,False,True,True,False,False,False
921,True,False,False,True,False,False,False
922,True,False,False,True,False,False,False
923,True,True,False,True,False,False,True
924,True,False,False,True,False,False,False
925,True,False,False,False,False,False,False
926,True,False,False,False,False,False,False
927,True,False,False,True,True,False,True
928,True,False,False,False,True,False,False
929,True,False,True,True,True,False,False
930,True,False,False,True,True,False,False
931,True,False,False,False,False,False,False
932,True,False,True,False,False,False,False
933,True,False,False,True,True,False,False
934,True,False,False,False,False,False,True
935,True,False,False,False,False,False,True
936,True,False,False,False,False,False,False
937,True,False,False,False,True,True,False
938,True,True,False,True,True,False,False
939,True,False,False,False,False,False,False
940,True,False,True,False,False,False,True
941,True,False,False,False,False,False,False
942,True,False,False,False,False,False,True
943,True,False,False,False,True,False,True
944,True,False,False,True,True,False,False
945,True,False,False,False,False,False,False
946,True,False,False,True,True,False,False
947,True,True,False,True,False,False,False
948,True,False,False,False,False,False,False
949,True,False,False,False,False,False,False
950,True,False,False,True,False,False,False
951,True,False,False,False,True,False,False
952,True,False,False,False,True,False,True
953,True,False,False,False,False,False,True
954,True,False,False,False,False,False,True
955,True,False,False,False,False,False,True
956,True,False,True,False,True,False,True
957,True,False,False,True,False,False,False
958,True,False,False,False,True,False,False
959,True,True,False,True,True,False,True
960,True,False,False,True,False,False,True
961,True,False,False,True,True,False,False
962,True,False,False,False,True,False,False
963,True,False,False,False,True,False,False
964,True,False,False,False,False,False,False
965,False,False,False,False,True,False,False
966,True,False,False,False,True,False,False
967,True,False,False,True,True,False,False
968,True,False,False,False,False,True,False
969,True,False,True,False,True,False,False
970,True,False,False,False,False,False,False
971,True,False,False,False,False,False,False
972,True,False,False,False,True,False,True
973,True,False,False,False,True,False,False
974,True,True,True,True,True,False,False
975,True,False,False,False,True,False,False
976,True,False,True,False,True,False,True
977,True,True,True,True,False,False,True
978,True,False,False,True,True,False,False
979,True,False,False,False,True,False,False
980,True,False,False,False,True,False,False
981,False,False,False,False,True,False,True
982,True,False,False,False,True,False,False
983,True,False,False,False,True,False,False
984,True,False,True,False,False,False,False
985,True,False,False,False,True,False,False
986,True,False,False,False,True,False,False
987,True,False,True,False,False,False,False
988,True,False,False,False,False,False,False
989,True,True,False,True,False,False,True
990,True,False,False,True,True,False,False
991,True,False,False,False,True,False,True
992,True,False,False,False,True,False,False
993,True,False,False,False,False,False,True
994,True,False,False,True,False,False,False
995,True,False,False,True,True,False,False
996,True,False,True,True,True,False,False
997,True,False,False,False,True,False,True
998,True,False,False,False,True,True,True
999,True,False,False,True,True,False,False
1000,True,False,False,False,False,False,True
1001,True,False,False,False,True,False,True
1002,True,False,True,False,True,False,False
1003,True,False,False,False,False,False,False
1004,True,True,False,True,True,True,False
1005,True,True,False,True,False,True,False
1006,True,False,False,False,True,False,False
1007,True,False,False,True,False,False,False
1008,True,False,False,False,True,False,False
1009,True,False,False,False,True,False,False
1010,True,True,False,True,True,False,False
1011,True,False,True,True,False,False,True
1012,True,False,False,True,True,False,True
1013,True,False,False,False,True,False,False
1014,True,False,False,True,True,False,False
1015,True,False,False,True,True,False,False
1016,True,False,True,False,False,False,False
1017,True,False,False,False,False,False,False
1018,True,False,False,True,False,False,False
1019,True,False,False,True,True,False,False
1020,True,False,False,False,False,False,False
1021,True,False,False,False,False,False,False
1022,True,False,True,False,True,False,False
1023,False,False,True,False,True,False,False
1024,True,False,False,False,False,False,False
1025,True,False,True,False,False,False,True
1026,True,False,True,False,True,False,False
1027,True,False,False,False,False,False,False
1028,True,False,False,False,False,False,False
1029,True,True,False,True,False,False,True
1030,True,False,False,True,False,False,True
